Suburb,Rooms,Type,Price,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Regionname,Propertycount
Melton West,3,h,410000.0,27/05/2017,31.7,3337,3.0,2.0,2,740.0,1985.0,Melton,Northern Victoria,6065
Mentone,5,h,1485000.0,27/05/2017,20.0,3194,5.0,2.0,2,720.0,1975.0,Kingston,South-Eastern Metropolitan,6162
Middle Park,3,h,1750000.0,27/05/2017,3.0,3206,3.0,2.0,0,138.0,1885.0,Port Phillip,Southern Metropolitan,2019
Mill Park,5,h,725000.0,27/05/2017,17.9,3082,5.0,2.0,2,574.0,1970.0,Whittlesea,Northern Metropolitan,10529
Mitcham,2,u,695000.0,27/05/2017,17.2,3132,2.0,1.0,1,300.0,2011.0,Whitehorse,Eastern Metropolitan,6871
Mitcham,2,h,655000.0,27/05/2017,17.2,3132,2.0,1.0,4,446.0,1975.0,Whitehorse,Eastern Metropolitan,6871
Mitcham,3,u,775000.0,27/05/2017,17.2,3132,3.0,1.0,2,208.0,1975.0,Whitehorse,Eastern Metropolitan,6871
Mitcham,3,u,820000.0,27/05/2017,17.2,3132,3.0,1.0,2,439.0,1960.0,Whitehorse,Eastern Metropolitan,6871
Mitcham,2,h,883000.0,27/05/2017,17.2,3132,2.0,1.0,1,697.0,1960.0,Whitehorse,Eastern Metropolitan,6871
Mont Albert,4,h,1462000.0,27/05/2017,10.2,3127,4.0,2.0,0,420.0,1910.0,Whitehorse,Eastern Metropolitan,2079
Montmorency,3,t,960000.0,27/05/2017,16.2,3094,3.0,2.0,2,397.0,2003.0,Banyule,Eastern Metropolitan,3891
Montmorency,3,h,900000.0,27/05/2017,16.2,3094,3.0,1.0,1,575.0,1980.0,Banyule,Eastern Metropolitan,3891
Montmorency,3,h,806000.0,27/05/2017,16.2,3094,3.0,1.0,0,396.0,1955.0,Banyule,Eastern Metropolitan,3891
Montmorency,4,h,980000.0,27/05/2017,16.2,3094,4.0,3.0,2,701.0,1993.0,Banyule,Eastern Metropolitan,3891
Murrumbeena,4,h,1540000.0,27/05/2017,10.1,3163,4.0,2.0,2,589.0,1920.0,Glen Eira,Southern Metropolitan,4442
Murrumbeena,1,t,470000.0,27/05/2017,10.1,3163,1.0,1.0,1,0.0,2000.0,Glen Eira,Southern Metropolitan,4442
Noble Park,3,h,730000.0,27/05/2017,22.7,3174,3.0,1.0,4,695.0,1963.0,Greater Dandenong,South-Eastern Metropolitan,11806
Noble Park,3,h,676000.0,27/05/2017,22.7,3174,3.0,1.0,1,587.0,1960.0,Greater Dandenong,South-Eastern Metropolitan,11806
Noble Park,4,h,805000.0,27/05/2017,22.7,3174,4.0,2.0,4,702.0,1980.0,Greater Dandenong,South-Eastern Metropolitan,11806
North Melbourne,2,h,1126000.0,27/05/2017,1.8,3051,2.0,1.0,0,114.0,1910.0,Melbourne,Northern Metropolitan,6821
North Melbourne,2,u,799000.0,27/05/2017,1.8,3051,2.0,1.0,1,0.0,1900.0,Melbourne,Northern Metropolitan,6821
North Melbourne,3,h,1285000.0,27/05/2017,1.8,3051,3.0,1.0,1,170.0,1990.0,Melbourne,Northern Metropolitan,6821
Northcote,3,h,1512000.0,27/05/2017,5.3,3070,3.0,1.0,0,326.0,1905.0,Darebin,Northern Metropolitan,11364
Northcote,2,h,1260000.0,27/05/2017,5.3,3070,2.0,1.0,1,234.0,1900.0,Darebin,Northern Metropolitan,11364
Nunawading,3,u,777000.0,27/05/2017,15.4,3131,3.0,2.0,2,239.0,2014.0,Whitehorse,Eastern Metropolitan,4973
Oakleigh,2,h,1225000.0,27/05/2017,12.3,3166,2.0,1.0,2,567.0,1940.0,Monash,Southern Metropolitan,3224
Oakleigh East,4,t,912000.0,27/05/2017,12.3,3166,4.0,2.0,2,344.0,1997.0,Monash,Southern Metropolitan,2547
Ormond,4,h,1565000.0,27/05/2017,11.4,3204,4.0,3.0,2,719.0,1920.0,Glen Eira,Southern Metropolitan,3578
Parkdale,2,h,1270000.0,27/05/2017,21.5,3195,2.0,1.0,4,772.0,1940.0,Kingston,South-Eastern Metropolitan,5087
Parkdale,5,h,1485000.0,27/05/2017,21.5,3195,5.0,2.0,2,693.0,1940.0,Kingston,South-Eastern Metropolitan,5087
Parkdale,4,h,1137500.0,27/05/2017,21.5,3195,4.0,2.0,4,641.0,1980.0,Kingston,South-Eastern Metropolitan,5087
Parkdale,3,h,1415000.0,27/05/2017,21.5,3195,3.0,1.0,2,545.0,1950.0,Kingston,South-Eastern Metropolitan,5087
Pascoe Vale,3,h,876000.0,27/05/2017,8.5,3044,3.0,1.0,2,525.0,1960.0,Moreland,Northern Metropolitan,7485
Pascoe Vale,3,u,736000.0,27/05/2017,8.5,3044,3.0,1.0,0,278.0,1950.0,Moreland,Northern Metropolitan,7485
Pascoe Vale,3,t,755000.0,27/05/2017,8.5,3044,3.0,1.0,2,234.0,1993.0,Moreland,Northern Metropolitan,7485
Pascoe Vale,2,h,478000.0,27/05/2017,8.5,3044,2.0,1.0,1,0.0,1960.0,Moreland,Northern Metropolitan,7485
Port Melbourne,2,h,1335000.0,27/05/2017,3.5,3207,2.0,1.0,0,181.0,1880.0,Port Phillip,Southern Metropolitan,8648
Port Melbourne,1,u,545000.0,27/05/2017,3.5,3207,1.0,1.0,1,0.0,2000.0,Port Phillip,Southern Metropolitan,8648
Prahran,2,u,740000.0,27/05/2017,4.6,3181,2.0,1.0,1,0.0,1940.0,Stonnington,Southern Metropolitan,7717
Prahran,2,u,698000.0,27/05/2017,4.6,3181,2.0,1.0,1,0.0,1900.0,Stonnington,Southern Metropolitan,7717
Prahran,2,h,780000.0,27/05/2017,4.6,3181,2.0,1.0,0,117.0,1900.0,Stonnington,Southern Metropolitan,7717
Preston,3,h,920000.0,27/05/2017,8.4,3072,3.0,1.0,2,693.0,1950.0,Darebin,Northern Metropolitan,14577
Preston,3,h,1115000.0,27/05/2017,8.4,3072,3.0,1.0,2,680.0,1960.0,Darebin,Northern Metropolitan,14577
Preston,3,u,550000.0,27/05/2017,8.4,3072,3.0,2.0,1,0.0,2012.0,Darebin,Northern Metropolitan,14577
Preston,3,h,1171000.0,27/05/2017,8.4,3072,3.0,1.0,2,483.0,1930.0,Darebin,Northern Metropolitan,14577
Preston,5,h,1060000.0,27/05/2017,8.4,3072,5.0,2.0,2,559.0,1940.0,Darebin,Northern Metropolitan,14577
Preston,2,h,617500.0,27/05/2017,8.4,3072,2.0,1.0,3,155.0,1985.0,Darebin,Northern Metropolitan,14577
Reservoir,2,t,575000.0,27/05/2017,12.0,3073,2.0,2.0,1,151.0,2015.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,635000.0,27/05/2017,12.0,3073,3.0,2.0,2,289.0,2009.0,Darebin,Northern Metropolitan,21650
Reservoir,2,u,470000.0,27/05/2017,12.0,3073,2.0,1.0,1,142.0,2007.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,860000.0,27/05/2017,12.0,3073,3.0,1.0,2,627.0,1950.0,Darebin,Northern Metropolitan,21650
Richmond,2,u,615000.0,27/05/2017,2.4,3121,2.0,2.0,1,14196.0,2005.0,Yarra,Northern Metropolitan,14949
Richmond,1,u,314000.0,27/05/2017,2.4,3121,1.0,1.0,1,0.0,1970.0,Yarra,Northern Metropolitan,14949
Richmond,2,h,1341000.0,27/05/2017,2.4,3121,2.0,1.0,0,135.0,1890.0,Yarra,Northern Metropolitan,14949
Ringwood East,2,u,609000.0,27/05/2017,21.3,3135,2.0,1.0,2,190.0,1970.0,Maroondah,Eastern Metropolitan,4407
Rosanna,3,h,1100000.0,27/05/2017,8.9,3084,3.0,2.0,2,468.0,1985.0,Banyule,Eastern Metropolitan,3540
Roxburgh Park,4,h,500000.0,27/05/2017,20.6,3064,4.0,2.0,2,383.0,2006.0,Hume,Northern Metropolitan,5833
Sandringham,2,u,760000.0,27/05/2017,15.2,3191,2.0,1.0,1,0.0,1970.0,Bayside,Southern Metropolitan,4497
Sandringham,4,h,2100000.0,27/05/2017,15.2,3191,4.0,2.0,2,831.0,1945.0,Bayside,Southern Metropolitan,4497
Seaford,4,h,795000.0,27/05/2017,35.4,3198,4.0,2.0,2,631.0,1960.0,Frankston,South-Eastern Metropolitan,8077
Seddon,3,h,1315000.0,27/05/2017,5.1,3011,4.0,3.0,2,122.0,1950.0,Maribyrnong,Western Metropolitan,2417
Seddon,2,h,830000.0,27/05/2017,5.1,3011,2.0,1.0,1,152.0,1910.0,Maribyrnong,Western Metropolitan,2417
Seddon,2,h,940000.0,27/05/2017,5.1,3011,2.0,1.0,0,207.0,1910.0,Maribyrnong,Western Metropolitan,2417
South Melbourne,1,h,807500.0,27/05/2017,1.9,3205,1.0,1.0,0,74.0,1900.0,Port Phillip,Southern Metropolitan,5943
South Yarra,3,u,1430000.0,27/05/2017,2.7,3141,3.0,3.0,1,913.0,1996.0,Stonnington,Southern Metropolitan,14887
South Yarra,4,h,2920000.0,27/05/2017,2.7,3141,4.0,2.0,2,564.0,1920.0,Stonnington,Southern Metropolitan,14887
South Yarra,1,u,400000.0,27/05/2017,2.7,3141,1.0,1.0,1,0.0,1950.0,Stonnington,Southern Metropolitan,14887
Southbank,2,u,600000.0,27/05/2017,0.7,3006,2.0,1.0,1,3634.0,1993.0,Melbourne,Southern Metropolitan,8400
St Helena,5,h,1387000.0,27/05/2017,16.1,3088,5.0,3.0,3,1348.0,2005.0,Banyule,Eastern Metropolitan,915
St Kilda,1,u,480000.0,27/05/2017,5.0,3182,1.0,1.0,1,0.0,1930.0,Port Phillip,Southern Metropolitan,13240
Sunbury,4,h,535000.0,27/05/2017,31.7,3429,4.0,2.0,2,808.0,1970.0,Hume,Western Metropolitan,14092
Sunshine,3,h,1070000.0,27/05/2017,10.5,3020,3.0,2.0,2,573.0,1940.0,Brimbank,Western Metropolitan,3755
Sunshine North,6,h,750000.0,27/05/2017,10.5,3020,6.0,2.0,4,588.0,1955.0,Brimbank,Western Metropolitan,4217
Sunshine North,3,h,632000.0,27/05/2017,10.5,3020,3.0,1.0,1,471.0,1950.0,Brimbank,Western Metropolitan,4217
Surrey Hills,5,h,2505000.0,27/05/2017,10.2,3127,5.0,2.0,0,739.0,1927.0,Boroondara,Southern Metropolitan,5457
Surrey Hills,3,h,1785000.0,27/05/2017,10.2,3127,3.0,1.0,1,516.0,1910.0,Boroondara,Southern Metropolitan,5457
Templestowe Lower,5,h,1225000.0,27/05/2017,12.4,3107,5.0,2.0,2,665.0,1980.0,Manningham,Eastern Metropolitan,5420
Templestowe Lower,4,h,1375000.0,27/05/2017,12.4,3107,4.0,2.0,1,662.0,1950.0,Manningham,Eastern Metropolitan,5420
Thomastown,3,h,705000.0,27/05/2017,15.3,3074,3.0,1.0,2,545.0,1975.0,Whittlesea,Northern Metropolitan,7955
Thomastown,3,h,740000.0,27/05/2017,15.3,3074,3.0,1.0,2,727.0,1952.0,Whittlesea,Northern Metropolitan,7955
Thornbury,2,u,745000.0,27/05/2017,7.0,3071,2.0,1.0,1,120.0,1975.0,Darebin,Northern Metropolitan,8870
Thornbury,3,h,1225000.0,27/05/2017,7.0,3071,3.0,1.0,0,275.0,1920.0,Darebin,Northern Metropolitan,8870
Truganina,3,u,390000.0,27/05/2017,18.4,3029,3.0,2.0,1,289.0,2008.0,Wyndham,Western Metropolitan,5811
Tullamarine,3,h,695000.0,27/05/2017,12.9,3043,3.0,1.0,2,676.0,1980.0,Hume,Western Metropolitan,3296
Viewbank,3,h,870000.0,27/05/2017,8.9,3084,3.0,2.0,2,291.0,2000.0,Banyule,Eastern Metropolitan,2698
Watsonia North,4,h,710000.0,27/05/2017,14.5,3087,4.0,1.0,3,541.0,1960.0,Banyule,Northern Metropolitan,1442
Werribee,3,h,570000.0,27/05/2017,14.7,3030,3.0,1.0,2,660.0,1960.0,Wyndham,Western Metropolitan,16166
West Footscray,3,u,597000.0,27/05/2017,6.4,3012,3.0,1.0,1,126.0,1995.0,Maribyrnong,Western Metropolitan,5058
West Melbourne,2,u,660000.0,27/05/2017,3.1,3003,2.0,1.0,1,0.0,1993.0,Melbourne,Northern Metropolitan,2230
Westmeadows,3,t,500000.0,27/05/2017,16.5,3049,3.0,1.0,2,141.0,2012.0,Hume,Northern Metropolitan,2474
Williamstown,2,u,880000.0,27/05/2017,6.8,3016,2.0,1.0,2,169.0,2000.0,Hobsons Bay,Western Metropolitan,6380
Williamstown North,3,h,862000.0,27/05/2017,6.8,3016,3.0,1.0,1,353.0,1940.0,Hobsons Bay,Western Metropolitan,802
Wollert,4,h,595000.0,27/05/2017,25.5,3750,4.0,2.0,2,448.0,2012.0,Whittlesea,Northern Metropolitan,2940
Yarraville,2,u,709500.0,27/05/2017,6.3,3013,2.0,1.0,1,80.0,1970.0,Maribyrnong,Western Metropolitan,6543
Airport West,3,u,670000.0,8/07/2017,10.4,3042,3.0,1.0,2,169.0,2000.0,Moonee Valley,Western Metropolitan,3464
Avondale Heights,3,h,720000.0,8/07/2017,9.5,3034,3.0,1.0,1,582.0,1965.0,Moonee Valley,Western Metropolitan,4502
Avondale Heights,3,h,1107500.0,8/07/2017,9.5,3034,3.0,3.0,1,668.0,2014.0,Moonee Valley,Western Metropolitan,4502
Balwyn North,4,t,1575000.0,8/07/2017,9.7,3104,4.0,2.0,2,392.0,2007.0,Boroondara,Southern Metropolitan,7809
Bayswater,2,u,520000.0,8/07/2017,23.2,3153,2.0,1.0,1,158.0,1975.0,Knox,Eastern Metropolitan,5030
Bentleigh,2,u,380000.0,8/07/2017,11.4,3204,2.0,1.0,1,1.0,2011.0,Glen Eira,Southern Metropolitan,6795
Berwick,4,h,920000.0,8/07/2017,35.2,3806,4.0,5.0,2,638.0,2014.0,Casey,Eastern Victoria,17093
Berwick,4,h,950000.0,8/07/2017,35.2,3806,4.0,4.0,2,603.0,2007.0,Casey,Eastern Victoria,17093
Blackburn,2,u,485000.0,8/07/2017,13.4,3130,2.0,1.0,1,0.0,1960.0,Whitehorse,Eastern Metropolitan,5713
Blackburn South,3,h,1291000.0,8/07/2017,13.4,3130,3.0,2.0,2,548.0,1970.0,Whitehorse,Eastern Metropolitan,4387
Boronia,3,h,775000.0,8/07/2017,25.0,3155,3.0,1.0,2,720.0,1970.0,Knox,Eastern Metropolitan,9704
Boronia,4,h,820000.0,8/07/2017,25.0,3155,4.0,2.0,4,719.0,1975.0,Knox,Eastern Metropolitan,9704
Braybrook,3,h,797000.0,8/07/2017,8.6,3019,3.0,1.0,2,694.0,1960.0,Maribyrnong,Western Metropolitan,3589
Braybrook,2,h,590000.0,8/07/2017,8.6,3019,2.0,1.0,1,304.0,1950.0,Maribyrnong,Western Metropolitan,3589
Brighton,3,u,1180000.0,8/07/2017,10.5,3186,3.0,2.0,2,0.0,2011.0,Bayside,Southern Metropolitan,10579
Brighton East,2,u,585000.0,8/07/2017,10.3,3187,2.0,1.0,1,0.0,1950.0,Bayside,Southern Metropolitan,6938
Brighton East,4,h,1580000.0,8/07/2017,10.3,3187,4.0,1.0,2,890.0,1970.0,Glen Eira,Southern Metropolitan,6938
Broadmeadows,3,h,386000.0,8/07/2017,14.0,3047,3.0,1.0,1,341.0,1965.0,Hume,Northern Metropolitan,4294
Brooklyn,2,u,515000.0,8/07/2017,6.4,3012,2.0,1.0,2,159.0,2012.0,Hobsons Bay,Western Metropolitan,962
Brunswick,4,h,1515000.0,8/07/2017,5.2,3056,4.0,2.0,2,236.0,1890.0,Moreland,Northern Metropolitan,11918
Brunswick,3,h,1037000.0,8/07/2017,5.2,3056,3.0,1.0,1,210.0,1996.0,Moreland,Northern Metropolitan,11918
Brunswick East,3,h,1330000.0,8/07/2017,4.0,3057,3.0,2.0,1,161.0,1890.0,Moreland,Northern Metropolitan,5533
Brunswick East,3,t,937000.0,8/07/2017,4.0,3057,3.0,2.0,1,110.0,2000.0,Moreland,Northern Metropolitan,5533
Brunswick East,1,u,290000.0,8/07/2017,4.0,3057,1.0,1.0,0,197.0,2012.0,Moreland,Northern Metropolitan,5533
Bundoora,3,h,730000.0,8/07/2017,12.1,3083,3.0,1.0,1,612.0,1960.0,Banyule,Northern Metropolitan,10175
Bundoora,3,h,660000.0,8/07/2017,12.1,3083,3.0,1.0,2,582.0,1970.0,Banyule,Northern Metropolitan,10175
Burwood East,3,h,1150000.0,8/07/2017,14.7,3151,3.0,2.0,2,668.0,1965.0,Whitehorse,Eastern Metropolitan,4048
Burwood East,4,h,1600000.0,8/07/2017,14.7,3151,4.0,2.0,2,592.0,2007.0,Whitehorse,Eastern Metropolitan,4048
Cairnlea,3,h,636000.0,8/07/2017,14.8,3023,3.0,2.0,2,585.0,2000.0,Brimbank,Western Metropolitan,2674
Camberwell,2,u,755000.0,8/07/2017,7.7,3124,2.0,1.0,1,92.0,1960.0,Boroondara,Southern Metropolitan,8920
Carnegie,2,u,750000.0,8/07/2017,10.1,3163,2.0,1.0,2,0.0,1970.0,Glen Eira,Southern Metropolitan,7822
Carnegie,1,u,286000.0,8/07/2017,10.1,3163,1.0,1.0,1,314.0,1960.0,Glen Eira,Southern Metropolitan,7822
Carnegie,2,u,580010.0,8/07/2017,10.1,3163,2.0,1.0,1,0.0,1970.0,Glen Eira,Southern Metropolitan,7822
Carnegie,4,t,1250000.0,8/07/2017,10.1,3163,4.0,3.0,2,326.0,2005.0,Glen Eira,Southern Metropolitan,7822
Caroline Springs,3,t,430000.0,8/07/2017,14.8,3023,3.0,2.0,2,194.0,2010.0,Melton,Western Metropolitan,7719
Caroline Springs,3,t,360000.0,8/07/2017,14.8,3023,3.0,1.0,1,0.0,2009.0,Melton,Western Metropolitan,7719
Caroline Springs,4,h,740000.0,8/07/2017,14.8,3023,4.0,2.0,2,750.0,2008.0,Melton,Western Metropolitan,7719
Carrum Downs,4,h,647000.0,8/07/2017,34.9,3201,4.0,2.0,4,688.0,2002.0,Frankston,South-Eastern Metropolitan,8060
Caulfield South,2,u,636500.0,8/07/2017,8.7,3162,2.0,1.0,1,0.0,1970.0,Glen Eira,Southern Metropolitan,5051
Chadstone,3,t,930000.0,8/07/2017,11.7,3148,3.0,2.0,1,0.0,2011.0,Monash,Southern Metropolitan,3582
Coburg,2,h,760000.0,8/07/2017,6.7,3058,2.0,1.0,2,378.0,1920.0,Moreland,Northern Metropolitan,11204
Coburg,2,t,876000.0,8/07/2017,6.7,3058,2.0,2.0,1,134.0,2014.0,Moreland,Northern Metropolitan,11204
Collingwood,1,u,365000.0,8/07/2017,2.0,3066,1.0,1.0,0,0.0,1960.0,Yarra,Northern Metropolitan,4553
Collingwood,3,h,1297000.0,8/07/2017,2.0,3066,3.0,2.0,0,186.0,1890.0,Yarra,Northern Metropolitan,4553
Croydon,5,h,865000.0,8/07/2017,23.0,3136,4.0,2.0,2,974.0,1975.0,Maroondah,Eastern Metropolitan,11925
Croydon,4,h,760000.0,8/07/2017,23.0,3136,4.0,2.0,2,815.0,1960.0,Maroondah,Eastern Metropolitan,11925
Croydon,3,h,725000.0,8/07/2017,23.0,3136,3.0,1.0,2,802.0,1980.0,Maroondah,Eastern Metropolitan,11925
Croydon,4,h,1120000.0,8/07/2017,23.0,3136,4.0,2.0,2,864.0,2008.0,Maroondah,Eastern Metropolitan,11925
Dandenong North,4,h,930000.0,8/07/2017,24.7,3175,4.0,2.0,1,830.0,1980.0,Greater Dandenong,South-Eastern Metropolitan,8322
Deer Park,3,h,557000.0,8/07/2017,14.8,3023,3.0,1.0,2,539.0,1985.0,Brimbank,Western Metropolitan,6388
Deer Park,3,h,650000.0,8/07/2017,14.8,3023,3.0,1.0,2,697.0,1955.0,Brimbank,Western Metropolitan,6388
Dingley Village,3,h,806000.0,8/07/2017,22.2,3172,3.0,2.0,1,539.0,1968.0,Kingston,South-Eastern Metropolitan,3940
Doncaster,4,h,1663000.0,8/07/2017,12.4,3108,4.0,3.0,2,674.0,1982.0,Manningham,Eastern Metropolitan,9028
Doncaster East,4,h,1310000.0,8/07/2017,14.3,3109,4.0,3.0,2,706.0,1970.0,Manningham,Eastern Metropolitan,10999
Doncaster East,3,h,1530000.0,8/07/2017,14.3,3109,3.0,2.0,2,798.0,1978.0,Manningham,Eastern Metropolitan,10999
Donvale,2,t,630000.0,8/07/2017,16.1,3111,2.0,1.0,1,196.0,2000.0,Manningham,Eastern Metropolitan,4790
Eaglemont,3,h,1300000.0,8/07/2017,8.9,3084,3.0,1.0,2,615.0,1950.0,Banyule,Eastern Metropolitan,1651
Edithvale,5,h,1260000.0,8/07/2017,27.0,3196,5.0,6.0,3,900.0,1960.0,Kingston,South-Eastern Metropolitan,2546
Eltham,3,h,655000.0,8/07/2017,18.0,3095,3.0,1.0,2,197.0,2009.0,Nillumbik,Eastern Metropolitan,6990
Elwood,1,u,435000.0,8/07/2017,7.2,3184,1.0,1.0,1,1192.0,2009.0,Port Phillip,Southern Metropolitan,8989
Elwood,1,u,350000.0,8/07/2017,7.2,3184,1.0,1.0,0,0.0,1960.0,Port Phillip,Southern Metropolitan,8989
Epping,3,h,490000.0,8/07/2017,19.6,3076,3.0,2.0,2,375.0,2012.0,Whittlesea,Northern Metropolitan,10926
Epping,2,h,417500.0,8/07/2017,19.6,3076,2.0,1.0,1,157.0,2000.0,Whittlesea,Northern Metropolitan,10926
Essendon,3,h,1398000.0,8/07/2017,7.5,3040,3.0,2.0,1,445.0,1960.0,Moonee Valley,Western Metropolitan,9264
Ferntree Gully,3,t,664000.0,8/07/2017,24.8,3156,3.0,2.0,1,219.0,2010.0,Knox,Eastern Metropolitan,10788
Fitzroy,2,u,790000.0,8/07/2017,2.1,3065,2.0,1.0,2,6367.0,1930.0,Yarra,Northern Metropolitan,5825
Fitzroy,2,u,830000.0,8/07/2017,2.1,3065,2.0,2.0,1,4421.0,2011.0,Yarra,Northern Metropolitan,5825
Fitzroy,1,u,456000.0,8/07/2017,2.1,3065,1.0,1.0,1,0.0,2011.0,Yarra,Northern Metropolitan,5825
Frankston,3,h,565000.0,8/07/2017,38.0,3199,3.0,1.0,2,713.0,1980.0,Frankston,South-Eastern Metropolitan,17055
Frankston South,3,h,810000.0,8/07/2017,38.0,3199,3.0,1.0,2,835.0,1960.0,Frankston,South-Eastern Metropolitan,7566
Gladstone Park,4,h,749000.0,8/07/2017,12.9,3043,4.0,2.0,2,561.0,1970.0,Hume,Western Metropolitan,3285
Glen Iris,1,u,260000.0,8/07/2017,7.3,3146,1.0,1.0,1,0.0,1950.0,Stonnington,Southern Metropolitan,10412
Glen Iris,1,u,330000.0,8/07/2017,7.3,3146,1.0,1.0,1,0.0,1960.0,Stonnington,Southern Metropolitan,10412
Glen Iris,2,u,501000.0,8/07/2017,7.3,3146,2.0,1.0,1,2015.0,1960.0,Stonnington,Southern Metropolitan,10412
Glen Waverley,3,h,1070000.0,8/07/2017,16.7,3150,3.0,2.0,1,839.0,1970.0,Monash,Eastern Metropolitan,15321
Glenroy,4,h,700000.0,8/07/2017,11.2,3046,4.0,2.0,1,655.0,1950.0,Moreland,Northern Metropolitan,8870
Glenroy,2,t,400000.0,8/07/2017,11.2,3046,2.0,1.0,1,102.0,2012.0,Moreland,Northern Metropolitan,8870
Glenroy,2,h,675000.0,8/07/2017,11.2,3046,2.0,2.0,1,248.0,2011.0,Moreland,Northern Metropolitan,8870
Glenroy,4,t,656000.0,8/07/2017,11.2,3046,4.0,2.0,2,228.0,2003.0,Moreland,Northern Metropolitan,8870
Greensborough,3,h,866000.0,8/07/2017,16.1,3088,3.0,2.0,2,743.0,1980.0,Banyule,Northern Metropolitan,8524
Greenvale,5,h,800000.0,8/07/2017,20.4,3059,5.0,3.0,2,544.0,2008.0,Hume,Northern Metropolitan,4864
Hadfield,3,h,735000.0,8/07/2017,11.2,3046,3.0,1.0,1,626.0,1950.0,Moreland,Northern Metropolitan,2606
Hadfield,2,t,595000.0,8/07/2017,11.2,3046,2.0,2.0,1,201.0,2005.0,Moreland,Northern Metropolitan,2606
Hampton,1,u,580000.0,8/07/2017,13.8,3188,1.0,2.0,1,486.0,2012.0,Bayside,Southern Metropolitan,5454
Hampton East,2,t,771000.0,8/07/2017,13.8,3188,2.0,1.0,1,0.0,1992.0,Bayside,Southern Metropolitan,2356
Hampton Park,4,h,622000.0,8/07/2017,33.3,3976,4.0,2.0,2,654.0,1989.0,Casey,South-Eastern Metropolitan,8256
Hampton Park,3,h,400000.0,8/07/2017,33.3,3976,3.0,1.0,1,301.0,1998.0,Casey,South-Eastern Metropolitan,8256
Hawthorn,1,u,455000.0,8/07/2017,5.3,3122,1.0,1.0,1,0.0,1960.0,Boroondara,Southern Metropolitan,11308
Hawthorn East,2,u,615888.0,8/07/2017,6.2,3123,2.0,1.0,1,915.0,1970.0,Boroondara,Southern Metropolitan,6482
Highett,4,h,1820000.0,8/07/2017,16.0,3190,4.0,2.0,2,680.0,2006.0,Bayside,Southern Metropolitan,4794
Hughesdale,5,h,1475000.0,8/07/2017,12.3,3166,5.0,2.0,3,548.0,1920.0,Monash,Southern Metropolitan,3145
Ivanhoe,5,h,2100000.0,8/07/2017,7.8,3079,5.0,3.0,2,740.0,1960.0,Banyule,Eastern Metropolitan,5549
Ivanhoe,2,h,1320000.0,8/07/2017,7.8,3079,2.0,1.0,0,620.0,1920.0,Banyule,Eastern Metropolitan,5549
Jacana,2,h,575500.0,8/07/2017,14.0,3047,2.0,1.0,1,662.0,1960.0,Hume,Northern Metropolitan,851
Keilor,4,h,635000.0,8/07/2017,14.5,3036,4.0,2.0,2,531.0,1975.0,Brimbank,Western Metropolitan,2339
Keilor Downs,3,h,620000.0,8/07/2017,15.5,3038,3.0,1.0,4,650.0,1985.0,Brimbank,Western Metropolitan,3656
Keilor East,5,h,1005000.0,8/07/2017,11.7,3033,5.0,3.0,2,596.0,1970.0,Moonee Valley,Western Metropolitan,5629
Keilor Park,3,h,700000.0,8/07/2017,10.4,3042,3.0,1.0,1,590.0,1970.0,Brimbank,Western Metropolitan,1119
Keilor Park,3,h,635000.0,8/07/2017,10.4,3042,3.0,2.0,2,174.0,2002.0,Brimbank,Western Metropolitan,1119
Kensington,1,u,390000.0,8/07/2017,3.4,3031,1.0,1.0,1,0.0,2000.0,Melbourne,Northern Metropolitan,5263
Kew,3,h,1410000.0,8/07/2017,5.4,3101,3.0,1.0,1,404.0,1930.0,Boroondara,Southern Metropolitan,10331
Kilsyth,3,h,811000.0,8/07/2017,26.0,3137,3.0,1.0,3,992.0,1957.0,Maroondah,Eastern Metropolitan,4654
Lalor,3,h,710500.0,8/07/2017,16.3,3075,3.0,2.0,1,655.0,1975.0,Whittlesea,Northern Metropolitan,8279
Lalor,3,h,752000.0,8/07/2017,16.3,3075,3.0,1.0,2,604.0,1950.0,Whittlesea,Northern Metropolitan,8279
Lalor,3,h,622000.0,8/07/2017,16.3,3075,3.0,1.0,2,575.0,1970.0,Whittlesea,Northern Metropolitan,8279
Maidstone,3,t,650000.0,8/07/2017,6.4,3012,3.0,2.0,2,159.0,2016.0,Maribyrnong,Western Metropolitan,3873
Maidstone,2,u,435000.0,8/07/2017,6.4,3012,2.0,2.0,1,0.0,2017.0,Maribyrnong,Western Metropolitan,3873
Malvern,1,u,338000.0,8/07/2017,5.9,3144,1.0,1.0,1,0.0,1970.0,Stonnington,Southern Metropolitan,4675
Maribyrnong,4,h,1340000.0,8/07/2017,4.3,3032,4.0,1.0,3,697.0,1920.0,Maribyrnong,Western Metropolitan,4918
Meadow Heights,3,h,450000.0,8/07/2017,17.4,3048,3.0,1.0,1,702.0,1970.0,Hume,Northern Metropolitan,4704
Meadow Heights,3,h,440000.0,8/07/2017,17.4,3048,3.0,1.0,2,570.0,1992.0,Hume,Northern Metropolitan,4704
Melton,4,h,550000.0,8/07/2017,31.7,3337,4.0,2.0,2,1241.0,1970.0,Melton,Western Victoria,3600
